nr_rundy.1.2.3.4.5.6.7.8.9.10.11.12.ogien
1.(3, 9, NORMAL).(2, 16, NORMAL).(13, 15, NORMAL).(11, 9, NORMAL).(6, 9, NORMAL).(4, 9, NORMAL).(4, 10, NORMAL).(13, 9, NORMAL).(10, 15, NORMAL).(16, 15, NORMAL).(9, 1, NORMAL).(17, 17, NORMAL).[(16, 7), (8, 18)]
2.(3, 9, NORMAL).(3, 15, NORMAL).(13, 15, NORMAL).(9, 8, NORMAL).(6, 7, NORMAL).(4, 9, NORMAL).(4, 10, NORMAL).(12, 8, NORMAL).(10, 15, NORMAL).(16, 14, NORMAL).(-10, -10, SAFE).(17, 15, NORMAL).[(16, 7), (8, 18)]
3.(3, 9, NORMAL).(4, 14, NORMAL).(14, 14, NORMAL).(9, 5, NORMAL).(6, 5, NORMAL).(6, 9, NORMAL).(4, 9, NORMAL).(11, 7, NORMAL).(11, 15, NORMAL).(14, 15, NORMAL).(-10, -10, SAFE).(16, 15, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19)]
4.(4, 9, NORMAL).(4, 12, NORMAL).(16, 14, NORMAL).(9, 2, NORMAL).(6, 3, NORMAL).(6, 7, NORMAL).(4, 9, NORMAL).(11, 5, NORMAL).(10, 15, PANIC).(13, 15, NORMAL).(-10, -10, SAFE).(16, 12, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19)]
5.(4, 9, NORMAL).(4, 10, NORMAL).(16, 14, NORMAL).(-10, -10, SAFE).(8, 3, NORMAL).(7, 6, NORMAL).(3, 11, NORMAL).(11, 3, NORMAL).(11, 15, PANIC).(15, 14, NORMAL).(-10, -10, SAFE).(15, 11, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19), (17, 7), (16, 6), (9, 18), (6, 18)]
6.(4, 9, NORMAL).(4, 10, NORMAL).(15, 15, NORMAL).(-10, -10, SAFE).(9, 2, NORMAL).(7, 4, NORMAL).(4, 9, NORMAL).(10, 2, NORMAL).(13, 15, PANIC).(14, 14, NORMAL).(-10, -10, SAFE).(14, 10, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19), (17, 7), (16, 6), (9, 18), (6, 18), (8, 17), (17, 6), (15, 6), (16, 5), (8, 19)]
7.(6, 10, NORMAL).(6, 9, NORMAL).(16, 16, NORMAL).(-10, -10, SAFE).(9, 2, NORMAL).(7, 2, NORMAL).(2, 8, NORMAL).(9, 1, NORMAL).(11, 15, PANIC).(15, 14, NORMAL).(-10, -10, SAFE).(12, 10, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19), (17, 7), (16, 6), (9, 18), (6, 18), (8, 17), (17, 6), (15, 6), (16, 5), (8, 19), (15, 7), (10, 18), (8, 16), (17, 5)]
8.(8, 10, NORMAL).(6, 7, NORMAL).(16, 16, NORMAL).(-10, -10, SAFE).(9, 1, NORMAL).(8, 1, NORMAL).(2, 7, NORMAL).(-10, -10, SAFE).(13, 15, PANIC).(16, 14, NORMAL).(-10, -10, SAFE).(11, 9, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19), (17, 7), (16, 6), (9, 18), (6, 18), (8, 17), (17, 6), (15, 6), (16, 5), (8, 19), (15, 7), (10, 18), (8, 16), (17, 5), (9, 17), (14, 7), (14, 8), (10, 17), (7, 16), (7, 17)]
9.(8, 8, NORMAL).(8, 7, NORMAL).(16, 14, NORMAL).(-10, -10, SAFE).(-10, -10, SAFE).(-10, -10, SAFE).(1, 5, NORMAL).(-10, -10, SAFE).(12, 15, PANIC).(15, 11, NORMAL).(-10, -10, SAFE).(9, 9, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19), (17, 7), (16, 6), (9, 18), (6, 18), (8, 17), (17, 6), (15, 6), (16, 5), (8, 19), (15, 7), (10, 18), (8, 16), (17, 5), (9, 17), (14, 7), (14, 8), (10, 17), (7, 16), (7, 17), (18, 6), (14, 6), (9, 16)]
10.(8, 6, NORMAL).(9, 6, NORMAL).(16, 14, NORMAL).(-10, -10, SAFE).(-10, -10, SAFE).(-10, -10, SAFE).(2, 7, NORMAL).(-10, -10, SAFE).(12, 15, PANIC).(13, 10, NORMAL).(-10, -10, SAFE).(9, 7, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19), (17, 7), (16, 6), (9, 18), (6, 18), (8, 17), (17, 6), (15, 6), (16, 5), (8, 19), (15, 7), (10, 18), (8, 16), (17, 5), (9, 17), (14, 7), (14, 8), (10, 17), (7, 16), (7, 17), (18, 6), (14, 6), (9, 16), (16, 8), (15, 5), (9, 19), (13, 7), (10, 16), (14, 5)]
11.(8, 4, NORMAL).(9, 4, NORMAL).(16, 14, NORMAL).(-10, -10, SAFE).(-10, -10, SAFE).(-10, -10, SAFE).(3, 9, NORMAL).(-10, -10, SAFE).(13, 15, PANIC).(10, 10, NORMAL).(-10, -10, SAFE).(9, 7, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19), (17, 7), (16, 6), (9, 18), (6, 18), (8, 17), (17, 6), (15, 6), (16, 5), (8, 19), (15, 7), (10, 18), (8, 16), (17, 5), (9, 17), (14, 7), (14, 8), (10, 17), (7, 16), (7, 17), (18, 6), (14, 6), (9, 16), (16, 8), (15, 5), (9, 19), (13, 7), (10, 16), (14, 5), (18, 7), (17, 4), (13, 8), (15, 8), (6, 16), (6, 17), (13, 6), (10, 15)]
12.(8, 2, NORMAL).(9, 2, NORMAL).(16, 14, NORMAL).(-10, -10, SAFE).(-10, -10, SAFE).(-10, -10, SAFE).(3, 8, NORMAL).(-10, -10, SAFE).(14, 15, PANIC).(9, 8, NORMAL).(-10, -10, SAFE).(9, 5, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19), (17, 7), (16, 6), (9, 18), (6, 18), (8, 17), (17, 6), (15, 6), (16, 5), (8, 19), (15, 7), (10, 18), (8, 16), (17, 5), (9, 17), (14, 7), (14, 8), (10, 17), (7, 16), (7, 17), (18, 6), (14, 6), (9, 16), (16, 8), (15, 5), (9, 19), (13, 7), (10, 16), (14, 5), (18, 7), (17, 4), (13, 8), (15, 8), (6, 16), (6, 17), (13, 6), (10, 15), (6, 19), (9, 15), (13, 5), (17, 3), (6, 15), (11, 15)]
13.(9, 1, NORMAL).(-10, -10, SAFE).(16, 14, NORMAL).(-10, -10, SAFE).(-10, -10, SAFE).(-10, -10, SAFE).(1, 9, NORMAL).(-10, -10, SAFE).(14, 15, PANIC).(9, 5, NORMAL).(-10, -10, SAFE).(9, 3, NORMAL).[(16, 7), (8, 18), (7, 18), (7, 19), (17, 7), (16, 6), (9, 18), (6, 18), (8, 17), (17, 6), (15, 6), (16, 5), (8, 19), (15, 7), (10, 18), (8, 16), (17, 5), (9, 17), (14, 7), (14, 8), (10, 17), (7, 16), (7, 17), (18, 6), (14, 6), (9, 16), (16, 8), (15, 5), (9, 19), (13, 7), (10, 16), (14, 5), (18, 7), (17, 4), (13, 8), (15, 8), (6, 16), (6, 17), (13, 6), (10, 15), (6, 19), (9, 15), (13, 5), (17, 3), (6, 15), (11, 15), (13, 9), (17, 8), (15, 4), (16, 4), (18, 4), (12, 6), (12, 7), (12, 5), (16, 3), (18, 3), (12, 15)]
